gauge,hy_year,q,q_ml,gap_days,p,pet
234212,1999,2.39365742779317,493.691,0,488.045883327319,1083.7
234212,2000,14.5747788702157,3006.043,0,568.08058802943,1143.3
234212,2001,19.4399993136085,4009.493,0,741.099058323047,1051.7
234212,2002,3.42722404424069,706.86375,7,470.309999993277,1096.2
234212,2003,4.03266629199839,831.736,0,576.132234990246,1134.1
234212,2004,14.505944813078,2991.846,0,715.603292561332,1096.8
234212,2005,2.08288841136015,429.595,0,497.792941639231,1125.3
234212,2006,0.874716647757737,180.41,0,381.253412334437,1176.2
234212,2007,5.64636255879271,1164.56028571429,5,621.373294549207,1160.9
234212,2008,1.57056268651886,323.928,0,435.132824038723,1139.7
234212,2009,4.67969259323976,965.184946360153,5,638.827647262224,1103.1
234215,2008,1.83499452120736,325.439,0,447.582319992383,1145.7
234215,2009,2.48117462600392,440.04,0,617.109116559962,1108.5
235202,1950,376.311413980159,20278.994,0,1231.79419599237,886.6
235202,1951,1041.74784028907,56138.606,0,1765.48169748472,838.2
235202,1952,,,,1928.06428512894,830.4
235202,1953,920.456021271512,49602.3278571429,2,1635.2879478061,833.7
235202,1954,515.150214236161,27760.859,0,1207.50536231231,844.9
235202,1955,,,,1438.9803588222,831.4
235202,1956,,,,1648.19017865605,859.5
235202,1957,573.132881934109,30885.479,0,1272.29910729712,927.7
235202,1958,792.561525957379,42710.239,0,1421.9910745503,956.5
235202,1959,,,,1129.63973158718,960.2
235202,1960,896.726083825144,48323.5485238095,10,1575.7607116178,989.8
235202,1961,540.595676237766,29132.086,0,1183.73884293527,1011.4
235202,1962,416.835743906857,22462.8040384615,5,1271.98750385017,931.3
235202,1963,526.182438219806,28355.373,0,1265.78660299782,943.6
235202,1964,768.291668657786,41402.364,0,1676.18392987074,859.1
235202,1965,497.313467317623,26799.657,0,1292.89821477474,945.3
235202,1966,644.995497181496,34758.0735833333,15,1342.29062255455,908
235202,1967,120.230057081417,6479.061,0,792.713394628172,1010.2
235202,1968,732.48306341404,39472.679,0,1812.24910780405,905.4
235202,1969,,,,1254.7205377282,908
235202,1970,1280.34782982554,68996.488,0,1892.65758905064,889.9
235202,1971,1117.51370024004,60221.542,0,1764.18750429543,909.6
235202,1972,324.541755524066,17489.186,0,1161.89464462376,960.1
235202,1973,689.234757603358,37142.077,0,1408.95133905056,937.9
235202,1974,1018.43124119036,54882.101,0,1519.71160926404,925.7
235202,1975,824.65106957784,44439.508,0,1515.5687487149,927.4
235202,1976,544.414480178158,29337.877,0,1318.48571461389,905.5
235202,1977,445.486895431471,24006.782,0,1249.72232099599,955.5
235202,1978,1174.42391998775,63288.369,0,1718.22678392331,903.5
235202,1979,523.679397813259,28220.487,0,1320.29866103213,938.1
235202,1980,624.372041160168,33646.699,0,1435.60089329713,1000.1
235202,1981,371.891075723243,20040.787,0,1200.59285808405,987.6
235202,1982,96.512633043266,5200.956,0,910.959822422991,999.3
235202,1983,630.518376142421,33977.918,0,1436.67098155372,930.3
235202,1984,601.076318360388,32391.319,0,1291.30089228018,935.6
235202,1985,719.901632482745,38794.68,0,1486.76071558494,926.4
235202,1986,727.91208178405,39226.354,0,1543.68035618076,934.7
235202,1987,492.19923799772,26524.057,0,1269.83526699564,946.3
235202,1988,538.74984027822,29032.616,0,1288.19062433285,966
235202,1989,685.901842561777,36962.47,0,1632.5142857908,949.5
235202,1990,602.832209945791,32485.942,0,1481.43928569239,966.7
235202,1991,706.687640415541,38082.593,0,1562.26071369438,924.6
235202,1992,743.073322231821,40043.376,0,1706.59330255176,884.3
235202,1993,536.994746631354,28938.036,0,1394.46116141283,947.3
235202,1994,436.991911871197,23548.997,0,1254.18928512033,946.8
235202,1995,826.706410795084,44550.268,0,1702.7687538646,909
235202,1996,755.108128151953,40691.918,0,1499.04821580339,945.4
235202,1997,273.70601917687,14749.706,0,1071.12276904082,985.2
235202,1998,319.263577669906,17204.751,0,1184.99999811045,988
235202,1999,170.183533200799,9170.997,0,1069.97589470632,980.9
235202,2000,419.117940192079,22585.789,0,1286.89821435843,1031.3
235202,2001,729.137399912579,39292.385,0,1637.17812340055,962.2
235202,2002,414.483531726765,22336.046,0,1224.85312854263,995.1
235202,2003,479.587411175185,25844.42,0,1372.85535596417,1041.3
235202,2004,696.264391989193,37520.896,0,1565.89018034446,1005.9
235202,2005,261.276679042041,14079.903,0,1009.78259029828,1040.2
235202,2006,189.392697289298,10206.157,0,1087.55758847762,1070.8
235202,2007,352.26802277135,18983.323,0,1310.59419741432,1062.1
235202,2008,197.848990108891,10661.857,0,1076.84151640834,1050.4
235202,2009,500.502226243305,26971.4955909091,9,1429.00089457388,1017.4
235202,2010,662.46327020719,35699.392,0,1632.20669812117,965.2
235202,2011,477.281869834863,25720.177,0,1357.70134075472,1005.6
235202,2012,549.009826768587,29585.515,0,1456.02544527268,1003.6
235202,2013,516.980221321941,27859.476,0,1555.412502327,995.9
235202,2014,344.909377914391,18586.774,0,1307.93214278725,990.5
235202,2015,280.93307840209,15139.164,0,1141.70446536803,958.3
235202,2016,574.622169264654,30965.735,0,1576.26696461163,906.9
235203,1956,243.983199866166,190709.012,0,1015.21877034493,923.2
235203,1957,98.6236709482218,77089.008,0,783.180702824905,970.5
235203,1958,232.232388159529,181524.012,0,930.040677491759,1004.4
235203,1959,41.8935358899048,32746.004,0,706.563145226952,1014.5
235203,1960,361.81242689272,282810.007,0,979.37750173237,1045.7
235203,1961,121.454910873469,94935.004,0,755.866315174822,1071.7
235203,1962,86.3841303811278,67521.994,0,828.704692624324,998.8
235203,1963,74.7075272572938,58394.999,0,684.569950776781,1013
235203,1964,324.903236066757,253960.007,0,1062.90789332964,939
235203,1965,102.381958920508,80026.6667666667,1,806.070976048028,1014.5
235203,1966,234.168032781898,183037.005,0,907.578309326827,960.5
235203,1967,6.80485475985025,5319.002,0,505.714636831445,1054.2
235203,1968,256.35576576265,200380.005,0,1087.13393387392,947.2
235203,1969,76.7890354665894,60022.006,0,757.507303339517,947.8
235203,1970,216.110022466461,168921.995,0,1028.53309547474,945.3
235203,1971,315.063767766554,246269.005,0,1103.2788689174,973.7
235203,1972,42.2875750848578,33054.004,0,745.904847335647,1028.9
235203,1973,155.445906271619,121504.002,0,879.803294147015,1017.9
235203,1974,216.064192999399,168886.172482759,2,855.782908689769,984.2
235203,1975,186.638193510434,145885.395,0,922.295991251568,994.5
235203,1976,88.8459977168323,69446.308,0,795.986388461204,975.6
235203,1977,136.283136708988,106525.459,0,789.180050004384,1006.4
235203,1978,155.347796908816,121427.315,0,909.475078299156,968
235203,1979,119.746457992647,93599.595,0,767.573617702601,994
235203,1980,169.506522006453,132494.456,0,857.102486503655,1051.4
235203,1981,85.3081001734215,66680.917,0,686.064325975033,1039.6
235203,1982,8.84479439277436,6913.517,0,561.613984631857,1035.2
235203,1983,151.380843135371,118326.553,0,885.873680063615,974.9
235203,1984,135.907975573648,106232.215,0,801.396426571978,985
235203,1985,89.2826967720312,69787.653,0,869.235271201052,979.7
235203,1986,176.866471806105,138247.347,0,983.206899498383,990.3
235203,1987,75.9446862326871,59362.022,0,733.139185787625,995.5
235203,1988,29.3793627974088,22964.324,0,743.301243332848,1024
235203,1989,127.43451578624,99608.951,0,963.199379370871,998.2
235203,1990,164.868855952536,128869.433,0,961.813704929474,1022.9
235203,1991,197.747335416354,154568.835,0,902.814637071136,983.2
235203,1992,228.62339212839,178703.047,0,1120.34073950787,944.3
235203,1993,83.1861914325109,65022.331,0,835.119857701701,996.7
235203,1994,99.8901884023351,78078.979,0,731.84474850947,1008.1
235203,1995,112.19667725213,87698.323,0,873.957769051099,960.5
235203,1996,175.86769247083,137466.653,0,907.176507739555,993.4
235203,1997,19.3476136048528,15123.026,0,640.05602888038,1031.8
235203,1998,41.5352352823251,32465.939,0,755.616003904401,1038.2
235203,1999,6.5455692934829,5116.332,0,657.097358644928,1029.5
235203,2000,110.589308218294,86441.926,0,822.905780125724,1100.6
235203,2001,98.9356757884386,77332.886,0,947.950467997056,1018.2
235203,2002,76.4822938641909,59782.242,0,728.034306984702,1047.4
235203,2003,89.955426584355,70313.491,0,797.683033336424,1092.1
235203,2004,172.874513175305,135127.04,0,955.862305546746,1054.6
235203,2005,,,,671.041454118087,1091.1
235203,2006,,,,584.408173296751,1127.4
235203,2007,54.3465817332615,42479.904,0,810.081852498537,1114.6
235203,2008,41.0070257414905,32053.065,0,652.53036115702,1097.7
235203,2009,85.5294107520492,66853.904,0,857.760255516034,1060.7
235203,2010,228.274474259303,178430.316,0,1093.83865719186,1011.2
235203,2011,118.393303089565,92541.904,0,709.061404839114,1042.9
235203,2012,71.2732236417146,55710.582,0,747.587321525244,1044.1
235203,2013,115.656244153367,90402.487,0,854.230640121689,1030.9
235203,2014,87.736875892838,68579.365,0,754.641641428253,1034.4
235203,2015,18.337043798082,14333.116,0,601.287694564336,990.9
235203,2016,185.590454805186,145066.432,0,990.260689769014,942
235204,1957,888.317162806104,9919.481,0,1468.29361767877,907.7
235204,1958,1196.07391020355,13356.077,15,1658.45958068174,934.2
235204,1959,757.630453296888,8460.155,0,1256.5148886672,931
235204,1960,1384.31377758182,15458.076,0,1807.61701793525,958.8
235204,1961,,,,1400.82553260425,982.3
235204,1962,,,,1478.20000147756,903.6
235204,1963,,,,1422.64681029954,911.8
235204,1964,,,,1875.34255586469,834.9
235204,1965,1049.37283412053,11717.925,0,1514.14043025577,907.1
235204,1966,,,,1542.06808563607,879
235204,1967,349.008969776337,3897.243,0,951.221278998129,984.8
235204,1968,,,,2067.51064558073,861.4
235204,1969,1005.4294609587,11227.227,0,1523.52127466303,872.9
235204,1970,1831.95573849236,20456.714,0,2162.35957505744,858.8
235204,1971,1598.47147507201,17849.489,0,2092.00426222622,874.7
235204,1972,643.873071179736,7189.872,0,1331.75744898871,928.6
235204,1973,,,,1599.06808653125,915.4
235204,1974,,,,1736.22553740997,895.6
235204,1975,,,,1745.69786484999,890.3
235204,1976,,,,1579.35319297158,875.1
235204,1977,901.861663532076,10070.727,0,1480.09149210012,927
235204,1978,1431.4702151655,15984.653,0,1972.761700994,869.2
235204,1979,1094.15612286563,12218.002,0,1594.7829760944,897.1
235204,1980,1067.43957145216,11919.669,0,1692.24892764428,967.5
235204,1981,854.488060441475,9541.725,0,1417.20212871106,952.3
235204,1982,457.136526426111,5104.66,0,1071.05956944237,966.5
235204,1983,1155.25539196901,12900.273,0,1602.91915018444,897
235204,1984,1154.28356513142,12889.421,0,1539.52978751951,897.5
235204,1985,1208.66619615215,13496.69,0,1692.09787309233,894.1
235204,1986,1323.68904869337,14781.104,0,1792.82127602747,905.4
235204,1987,882.463097161677,9854.111,0,1408.90638084678,920.2
235204,1988,927.078026668424,10352.308,0,1473.06808051467,938.1
235204,1989,1134.2719203856,12665.959,0,1832.76809113647,918.1
235204,1990,1056.47034020358,11797.18,0,1695.16383329557,935.1
235204,1991,1309.79081446127,14625.908,0,1844.94254884457,899.1
235204,1992,1263.7157267729,14111.406,0,1954.46595054944,849.5
235204,1993,1025.41477718534,11450.395,0,1584.55532278596,920.1
235204,1994,883.464834629913,9865.297,0,1481.78722894208,921.5
235204,1995,1352.06564010761,15097.974,0,1910.17021266577,884.1
235204,1996,1230.16665597123,13736.777,0,1773.68936105009,907.4
235204,1997,619.414593274362,6916.754,0,1265.24042718937,946.9
235204,1998,704.09937972167,7862.395,0,1364.29361590648,950
235204,1999,516.370052778445,5766.097,0,1270.11064098157,943.7
235204,2000,847.28461341216,9461.287,0,1530.08935611014,1003.2
235204,2001,1117.21990567622,12475.546,0,1895.85531276496,924.6
235204,2002,863.374293879302,9640.954,0,1490.8468076089,952.1
235204,2003,972.914545733922,10864.146,0,1635.6468071638,999.7
235204,2004,1195.25557684179,13346.939,0,1923.22978311048,970.3
235204,2005,,,,1273.04467336421,1003
235204,2006,,,,1306.6276573859,1037
235204,2007,702.53474431864,7844.92334482759,1,1627.0957417458,1023.8
235204,2008,638.36799274376,7128.399,0,1375.18510473409,1013.2
235204,2009,908.246418988478,10142.023,0,1758.6361727082,989.6
